NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
21,2103,210390,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces and preparations therefor; mixed condiments and mixed seasonings,Other Primary Sector Exports and Foods,Soups and Condiments,Seasonings
21,2103,210310,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces; soya,Other Primary Sector Exports and Foods,Soups and Condiments,Soya sauce
21,2103,210320,Miscellaneous edible preparations,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",Sauces; tomato ketchup and other tomato sauces,Other Primary Sector Exports and Foods,Soups and Condiments,Tomato sauce
21,2104,210410,Miscellaneous edible preparations,Soups and broths and preparations therefor; homogenised composite food preparations,Soups and broths and preparations therefor,Other Primary Sector Exports and Foods,Soups and Condiments,Vegetable soup
17,1702,170290,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Caramel
17,1704,170410,Sugars and sugar confectionery,"Sugar confectionery (including white chocolate), not containing cocoa","Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Chewing gum
18,1806,180620,Cocoa and cocoa preparations,Chocolate and other food preparations containing cocoa,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Chocolate
18,1806,180631,Cocoa and cocoa preparations,Chocolate and other food preparations containing cocoa,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Chocolate
18,1806,180632,Cocoa and cocoa preparations,Chocolate and other food preparations containing cocoa,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Chocolate
18,1806,180690,Cocoa and cocoa preparations,Chocolate and other food preparations containing cocoa,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Chocolate
18,1803,180310,Cocoa and cocoa preparations,Cocoa; paste; whether or not defatted,"Cocoa; paste, not defatted",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Cocoa
18,1803,180320,Cocoa and cocoa preparations,Cocoa; paste; whether or not defatted,"Cocoa; paste, wholly or partly defatted",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Cocoa
18,1804,180400,Cocoa and cocoa preparations,"Cocoa; butter, fat and oil","Cocoa; butter, fat and oil",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Cocoa
18,1805,180500,Cocoa and cocoa preparations,"Cocoa; powder, not containing added sugar or other sweetening matter","Cocoa; powder, not containing added sugar or other sweetening matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Cocoa
18,1806,180610,Cocoa and cocoa preparations,Chocolate and other food preparations containing cocoa,"Cocoa; powder, containing added sugar or other sweetening matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Cocoa
17,1702,170211,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Lactose
17,1702,170219,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Lactose
17,1703,170310,Sugars and sugar confectionery,Molasses; resulting from the extraction or refining of sugar,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Molasses
17,1703,170390,Sugars and sugar confectionery,Molasses; resulting from the extraction or refining of sugar,"Sugars; molasses, from sugar beet, resulting from the extraction or refining of sugar",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Molasses
17,1701,170191,Sugars and sugar confectionery,"Cane or beet sugar and chemically pure sucrose, in solid form","Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1701,170199,Sugars and sugar confectionery,"Cane or beet sugar and chemically pure sucrose, in solid form","Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1702,170220,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1702,170230,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1702,170240,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1702,170250,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; fructose, chemically pure, in solid form",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
17,1702,170260,Sugars and sugar confectionery,"Sugars, including lactose, maltose, glucose or fructose in solid form; sugar syrups without added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",Other Primary Sector Exports and Foods,Sugar and Confectionery Products,Processed sugar
